Target,Id,Date,Flag,Name,Text,polarity
0,1467825863,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,BrookeAmanda,"['really', 'hate', 'people', 'diss', 'bands', 'Trace', 'clearly', 'NOT', 'ugly']",-0.22500000000000003
0,1467825883,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,deelau,"['Gym', 'attire', 'today', 'Puma', 'singlet', 'Adidas', 'shortsand', 'black', 'business', 'socks', 'leather', 'shoes', 'Lucky', 'run', 'cute', 'girls']",0.2222222222222222
0,1467826052,Mon Apr 06 22:23:45 PDT 2009,NO_QUERY,paulseverio,"['Why', 'will', 'show', 'location', 'httptwitpiccom2y2es']",0.0
0,1467833672,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,iv3tte,"['No', 'picnic', 'phone', 'smells', 'like', 'citrus']",0.0
0,1467833690,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,fedunska,"['ashleyac', 'My', 'donkey', 'sensitive', 'comments', 'Nevertheless', 'med', 'glad', 'see', 'mug', 'asap', 'Charger', 'still', 'awol']",0.19999999999999998
0,1467833736,Mon Apr 06 22:25:45 PDT 2009,NO_QUERY,MagicalMason,"['No', 'new', 'csi', 'tonight', 'FML']",-0.06818181818181818
0,1467833799,Mon Apr 06 22:25:46 PDT 2009,NO_QUERY,kaelaaa,"['think', 'arms', 'sore', 'tennis']",0.0
0,1467834001,Mon Apr 06 22:25:49 PDT 2009,NO_QUERY,emo_holic,"['wonders', 'someone', 'u', 'like', 'much', 'can', 'make', 'unhappy', 'split', 'seccond', 'depressed']",-0.19999999999999998
0,1467834053,Mon Apr 06 22:25:52 PDT 2009,NO_QUERY,thelazyboy,"['sleep', 'soon', 'just', 'hate', 'saying', 'bye', 'see', 'tomorrow', 'night']",-0.8
0,1467834227,Mon Apr 06 22:25:53 PDT 2009,NO_QUERY,driveaway2008,"['statravelAU', 'just', 'got', 'ur', 'newsletter', 'fares', 'really', 'unbelievable', 'shame', 'I', 'already', 'booked', 'paid', 'mine']",-0.024999999999999994
0,1467834239,Mon Apr 06 22:25:53 PDT 2009,NO_QUERY,mscha,"['missin', 'boo']",0.0
0,1467834265,Mon Apr 06 22:25:54 PDT 2009,NO_QUERY,mike_webster_au,"['markhardy1974', 'Me', 'itm']",0.0
0,1467834284,Mon Apr 06 22:25:54 PDT 2009,NO_QUERY,basiabeans,"['Damn', 'I', 'chalk', 'MY', 'CHALKBOARD', 'IS', 'USELESS']",-0.5
0,1467834400,Mon Apr 06 22:25:56 PDT 2009,NO_QUERY,calihonda2001,"['blast', 'Getty', 'Villa', 'hates', 'sore', 'throat', 'day', 'It', 'just', 'getting', 'worse']",-0.4
0,1467834817,Mon Apr 06 22:26:02 PDT 2009,NO_QUERY,djwayneski,"['msdrama', 'hey', 'missed', 'ya', 'meeting', 'sup', 'mama']",0.0
0,1467835085,Mon Apr 06 22:26:06 PDT 2009,NO_QUERY,Ceejison,"['My', 'tummy', 'hurts', 'I', 'wonder', 'hypnosis', 'anything', 'If', 'working', 'I', 'get', 'STOP', 'SMOKING']",0.0
0,1467835198,Mon Apr 06 22:26:08 PDT 2009,NO_QUERY,ItsBrigittaYo,"['always', 'fat', 'ones']",0.0
0,1467835305,Mon Apr 06 22:26:10 PDT 2009,NO_QUERY,MissLaura317,"['januarycrimson', 'Sorry', 'babe', 'My', 'fam', 'annoys', 'Thankfully', 'asleep', 'right', 'now', 'Muahaha', 'evil', 'laugh']",-0.2285714285714286
0,1467835345,Mon Apr 06 22:26:10 PDT 2009,NO_QUERY,RU_it_girl,"['Hollywoodheat', 'I', 'paid', 'attention', 'covered', 'photoshop', 'webpage', 'design', 'class', 'undergrad']",0.5
0,1467835577,Mon Apr 06 22:26:14 PDT 2009,NO_QUERY,viviana09,"['wednesday', 'bday', 'know', '2']",0.0
0,1467835880,Mon Apr 06 22:26:18 PDT 2009,NO_QUERY,disneyfan4eva,"['Poor', 'cameron', 'hills']",-0.4
0,1467836024,Mon Apr 06 22:26:21 PDT 2009,NO_QUERY,RoseMaryK,"['pray', 'please', 'ex', 'threatening', 'start', 'sh', 'myour', 'babies', '1st', 'Birthday', 'party', 'jerk', 'I', 'still', 'headache']",0.0
0,1467836111,Mon Apr 06 22:26:22 PDT 2009,NO_QUERY,perrohunter,"['makeherfamous', 'hmm', 'u', 'really', 'enjoy', 'problems', 'constants', 'u', 'think', 'things', 'find', 'someone', 'ulike']",0.45
0,1467836448,Mon Apr 06 22:26:27 PDT 2009,NO_QUERY,Dogbook,"['Strider', 'sick', 'little', 'puppy', 'httpappsfacebookcomdogbookprofileview5248435']",-0.45089285714285715
0,1467836500,Mon Apr 06 22:26:28 PDT 2009,NO_QUERY,natalieantipas,"['ryleegracewana', 'go', 'steves', 'party', 'SADLY', 'SINCE', 'ITS', 'EASTER', 'I', 'WNT', 'B', 'ABLE', '2', 'DO', 'MUCH', 'BUT', 'OHH', 'WELL']",0.31666666666666665
0,1467836576,Mon Apr 06 22:26:29 PDT 2009,NO_QUERY,timdonnelly,"['hey', 'I', 'actually', 'won', 'one', 'bracket', 'pools', 'Too', 'bad', 'one', 'money']",-0.3499999999999999
0,1467836583,Mon Apr 06 22:26:29 PDT 2009,NO_QUERY,homeworld,"['stark', 'YOU', 'follow', 'either', 'work']",-0.2
0,1467836859,Mon Apr 06 22:26:33 PDT 2009,NO_QUERY,willy_chaz,"['A', 'bad', 'nite', 'favorite', 'teams', 'Astros', 'Spartans', 'lose', 'The', 'nite', 'TW', 'good']",0.1666666666666667
0,1467836873,Mon Apr 06 22:26:33 PDT 2009,NO_QUERY,LeakySpoon,"['Body', 'Of', 'Missing', 'Northern', 'Calif', 'Girl', 'Found', 'Police', 'found', 'remains', 'missing', 'Northern', 'California', 'girl', 'httptrimimji']",-0.2
0,1467837189,Mon Apr 06 22:26:38 PDT 2009,NO_QUERY,cityrat59,"['mangaaa', 'I', 'hope', 'will', 'increase', 'capacity', 'fast', 'yesterday', 'pain', 'Got', 'fail', 'whale', '15', 'times', '2', 'hours']",-0.09999999999999999
0,1467837384,Mon Apr 06 22:26:42 PDT 2009,NO_QUERY,kenandise,"['Behind', 'classes', 'work']",-0.4
0,1467837470,Mon Apr 06 22:26:43 PDT 2009,NO_QUERY,annette414,"['watching', 'quotHousequot']",0.0
0,1467837579,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,blackheartbunny,"['kpreyes', 'Remember', 'bum', 'leg', 'Strikes', 'back', 'time', 'serious']",-0.16666666666666666
0,1467837602,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,GetGary,"['paradisej', 'cool', 'will', 'kinds', 'complaints', 'laptop', 'online', 'overheating', 'recalls']",0.35
0,1467837762,Mon Apr 06 22:26:48 PDT 2009,NO_QUERY,Dogbook,"['Emily', 'will', 'glad', 'Mommy', 'done', 'training', 'new', 'job', 'She', 'misses', 'httpappsfacebookcomdogbookprofileview6176014']",0.3181818181818182
0,1467837819,Mon Apr 06 22:26:49 PDT 2009,NO_QUERY,SimoniNicole,"['rather', 'first', 'party', 'send', 'bad', 'messages', '3rd', 'party', 'send', 'mixed', 'ones', 'Sophmore', 'year']",-0.11249999999999996
0,1467837888,Mon Apr 06 22:26:52 PDT 2009,NO_QUERY,wireandroses,"['Henkuyinepu', 'overrated']",0.0
0,1467838188,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,jess_higley,"['marykatherine_q', 'know', 'I', 'heard', 'afternoon', 'wondered', 'thing', 'Moscow', 'behind', 'times']",-0.2
0,1467838189,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,missannabanana,"['laying', 'bed', 'voice']",0.0
0,1467838362,Mon Apr 06 22:26:57 PDT 2009,NO_QUERY,Zella17,"['I', 'sooo', 'sad', 'killed', 'Kutner', 'House', 'whyyyyyyyy']",-0.35
0,1467838419,Mon Apr 06 22:27:00 PDT 2009,NO_QUERY,polarna10,"['jacobsummers', 'Sorry', 'tell', 'mea', 'culpa', 'I', 'really', 'sorry']",-0.5
0,1467838433,Mon Apr 06 22:26:58 PDT 2009,NO_QUERY,megan_rice,"['Alliana07', 'make', 'sense', 'suicide', 'thing', 'I', 'refuse', 'believe', 'actually', 'happened']",0.0
0,1467838630,Mon Apr 06 22:27:02 PDT 2009,NO_QUERY,ashleyirvin,"['salancaster', 'hope', 'ok']",0.5
0,1467839007,Mon Apr 06 22:27:08 PDT 2009,NO_QUERY,eyezup,"['mercedesashley', 'Damn', 'The', 'grind', 'inspirational', 'saddening', 'time', 'Do', 'want', 'stop', 'cuz', 'I', 'like', 'u', 'Much', 'love']",0.3333333333333333
0,1467839405,Mon Apr 06 22:27:15 PDT 2009,NO_QUERY,Jonas_Dreamgirl,"['HibaNick', 'yeah', 'aw', 'know', 'wudnt', 'stand', 'chance']",0.0
0,1467839450,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,BreannaBonana,"['ugh', 'cant', 'sleep', '130am']",0.0
0,1467839477,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,becklyn13,"['Hanging', 'Crooners', 'Wan', 'na', 'sing', 'Can', 'Sucks']",-0.3
0,1467839586,Mon Apr 06 22:27:18 PDT 2009,NO_QUERY,sonyolmos,"['eRRe_sC', 'aaw', 'miss', 'ya', 'im', 'leaving', 'BH', 'tomorrow', 'quotmorningquot', 'think', 'aww', 'wan', 'na', 'go', 'beach', 'w', 'u', 'girls']",0.3
0,1467839737,Mon Apr 06 22:27:21 PDT 2009,NO_QUERY,JenBah,"['Is', 'pissed', 'ASBAs', 'radio', 'station']",0.0
0,1467839816,Mon Apr 06 22:27:22 PDT 2009,NO_QUERY,viviana09,"['wednesday', 'bday', 'n', 'know', '2']",0.0
0,1467840016,Mon Apr 06 22:27:25 PDT 2009,NO_QUERY,BustaBusta,"['I', 'know', 'life', 'flipped', 'upside', 'I', 'just', 'thought', 'head', 'Ramen', 'sounds', 'good']",0.2722222222222222
0,1467840386,Mon Apr 06 22:27:31 PDT 2009,NO_QUERY,MadameCrow,"['I', 'pain', 'My', 'back', 'sides', 'hurt', 'Not', 'mention', 'crying', 'made', 'fail']",-0.2333333333333333
0,1467840552,Mon Apr 06 22:27:34 PDT 2009,NO_QUERY,weefranniev,"['Late', 'night', 'snack', 'glass', 'OJ', 'bc', 'I', 'quotdown', 'sicknessquot', 'back', 'sleepugh', 'I', 'hate', 'getting', 'sick']",-0.4535714285714286
0,1467840629,Mon Apr 06 22:27:35 PDT 2009,NO_QUERY,ikimmyy,"['allyheman', 'I', 'big', 'fan', 'camilla', 'belle']",0.0
0,1467841189,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,yolie81,"['grum', 'WAH', 'I', 'can', 'see', 'clip', 'must', 'elstupido', 'work', 'filters', 'Can', 'wait', 'till', 'I', 'get', 'puter', 'Something', 'else', '2', 'blame', 'ex', '4', 'He', 'broke', 'mine']",0.0
0,1467841204,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,spacks,"['This', 'week', 'just', 'seems', 'get', 'longer', 'longer', 'terms', 'much', 'I', 'need', 'much', 'I', 'actually', 'going', 'get', 'done']",0.1
0,1467841832,Mon Apr 06 22:27:55 PDT 2009,NO_QUERY,bgoers,"['I', 'cold']",-0.6
0,1467841885,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,MissPassion,"['thecoolestout', 'Ehhh', 'Weathers', 'gon', 'na', 'take', 'turn', 'ugly', 'tomorrow']",-0.7
0,1467841897,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,aaronrothe,"['chelserlynn', 'haha', 'cooooold', 'd', 'still', 'go', 'show', 'incredible', 'stuff']",0.55
0,1467841969,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,ilikeoreos,"['Hoping', 'tummy', 'rumbles', 'go', 'away', 'soon']",0.0
0,1467842107,Mon Apr 06 22:28:02 PDT 2009,NO_QUERY,wiccabuffy,"['Knights_', 'No', 'notice', 'They', 'told', 'I', 'working', 'tomorrow', 'I', 'called', 'agency', 'follow', 'said']",0.0
0,1467842299,Mon Apr 06 22:28:03 PDT 2009,NO_QUERY,HiKeri,"['almost', 'bedtime']",0.0
0,1467842377,Mon Apr 06 22:28:04 PDT 2009,NO_QUERY,bnr0201,"['I', 'missing', 'babe', 'long', 'alive', 'I', 'happy', 'Yawwwnn', 'I', 'tired', 'love', 'imma', 'try', 'sleep', 'hopefully', 'headstart']",0.125
0,1467842448,Mon Apr 06 22:28:05 PDT 2009,NO_QUERY,R_Boucher,['Aghsnow'],0.0
0,1467842568,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,josiahmcdermott,"['miss', 'kenny', 'powers']",0.0
0,1467842607,Mon Apr 06 22:28:09 PDT 2009,NO_QUERY,VanessaSingline,"['BridgetsBeaches', 'Thank', 'letting', 'people', 'know', 'now', 'I', 'sad', 'direct', 'message', 'I', 'got', 'actually', 'Bridget']",-0.13333333333333333
0,1467842832,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,varunkumar,"['India', 'missed', '100th', 'Test', 'victory', 'n', '10th', 'consecutive', 'win', 'without', 'loss']",0.8
0,1467842837,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,JenniOnTheBlock,"['JonathanRKnight', 'I', 'guess']",0.0
0,1467843075,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,darkninja757,"['sadly', 'going', 'bed']",-0.5
0,1467843215,Mon Apr 06 22:28:18 PDT 2009,NO_QUERY,mikecogh,"['ozesteph1992', 'Shame', 'hear', 'Stephan']",0.0
0,1467843470,Mon Apr 06 22:28:21 PDT 2009,NO_QUERY,KandiConnection,"['mrsaintnick', 'hey', 'leavin', 'morning']",0.0
0,1467843568,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,joechummer,"['Was', 'intending', 'finish', 'editing', '536page', 'novel', 'manuscript', 'tonight', 'will', 'probably', 'happen', 'And', '12', 'pages', 'left']",0.0
0,1467843624,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,kellireneez,"['laid', 'around', 'much', 'today', 'now', 'head', 'hurts']",0.2
